date,component,supply_units,demand_units,utilized_units,wasted_units,utilization_rate,wastage_rate
2022-10-06,Packed RBC,102,95,95,9,0.9313725490196079,0.08823529411764706
2022-10-06,Platelets,38,33,33,6,0.868421052631579,0.15789473684210525
2022-10-07,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-10-07,Fresh Frozen Plasma,18,17,17,1,0.9444444444444444,0.05555555555555555
2022-10-07,Packed RBC,86,77,77,10,0.8953488372093024,0.11627906976744186
2022-10-07,Platelets,30,29,29,2,0.9666666666666667,0.06666666666666667
2022-10-08,Cryoprecipitate,8,8,8,0,1.0,0.0
2022-10-08,Fresh Frozen Plasma,23,20,20,3,0.8695652173913043,0.13043478260869565
2022-10-08,Packed RBC,60,51,51,11,0.85,0.18333333333333332
2022-10-08,Platelets,17,16,16,1,0.9411764705882353,0.058823529411764705
2022-10-09,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2022-10-09,Fresh Frozen Plasma,25,22,22,3,0.88,0.12
2022-10-09,Packed RBC,48,43,43,6,0.8958333333333334,0.125
2022-10-09,Platelets,24,21,21,3,0.875,0.125
2022-10-10,Cryoprecipitate,21,20,20,1,0.9523809523809523,0.047619047619047616
2022-10-10,Fresh Frozen Plasma,40,36,36,4,0.9,0.1
2022-10-10,Packed RBC,100,85,85,17,0.85,0.17
2022-10-10,Platelets,33,32,32,2,0.9696969696969697,0.06060606060606061
2022-10-11,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-10-11,Fresh Frozen Plasma,29,27,27,2,0.9310344827586207,0.06896551724137931
2022-10-11,Packed RBC,64,61,61,5,0.953125,0.078125
2022-10-11,Platelets,34,30,30,5,0.8823529411764706,0.14705882352941177
2022-10-12,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2022-10-12,Fresh Frozen Plasma,24,22,22,2,0.9166666666666666,0.08333333333333333
2022-10-12,Packed RBC,107,96,96,12,0.897196261682243,0.11214953271028037
2022-10-12,Platelets,32,31,31,1,0.96875,0.03125
2022-10-13,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2022-10-13,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2022-10-13,Packed RBC,111,95,95,17,0.8558558558558559,0.15315315315315314
2022-10-13,Platelets,33,29,29,4,0.8787878787878788,0.12121212121212122
2022-10-14,Cryoprecipitate,10,10,10,0,1.0,0.0
2022-10-14,Fresh Frozen Plasma,30,26,26,4,0.8666666666666667,0.13333333333333333
2022-10-14,Packed RBC,87,75,75,13,0.8620689655172413,0.14942528735632185
2022-10-14,Platelets,31,29,29,3,0.9354838709677419,0.0967741935483871
2022-10-15,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-10-15,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2022-10-15,Packed RBC,77,67,67,13,0.8701298701298701,0.16883116883116883
2022-10-15,Platelets,26,25,25,1,0.9615384615384616,0.038461538461538464
2022-10-16,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-10-16,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2022-10-16,Packed RBC,74,68,68,8,0.918918918918919,0.10810810810810811
2022-10-16,Platelets,40,38,38,2,0.95,0.05
2022-10-17,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-10-17,Fresh Frozen Plasma,43,38,38,6,0.8837209302325582,0.13953488372093023
2022-10-17,Packed RBC,108,98,98,11,0.9074074074074074,0.10185185185185185
2022-10-17,Platelets,39,38,38,2,0.9743589743589743,0.05128205128205128
2022-10-18,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-10-18,Fresh Frozen Plasma,42,38,38,5,0.9047619047619048,0.11904761904761904
2022-10-18,Packed RBC,112,98,98,19,0.875,0.16964285714285715
2022-10-18,Platelets,35,31,31,5,0.8857142857142857,0.14285714285714285
2022-10-19,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-10-19,Fresh Frozen Plasma,41,37,37,4,0.9024390243902439,0.0975609756097561
2022-10-19,Packed RBC,128,112,112,19,0.875,0.1484375
2022-10-19,Platelets,51,44,44,8,0.8627450980392157,0.1568627450980392
2022-10-20,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2022-10-20,Fresh Frozen Plasma,29,26,26,4,0.896551724137931,0.13793103448275862
2022-10-20,Packed RBC,85,80,80,5,0.9411764705882353,0.058823529411764705
2022-10-20,Platelets,34,30,30,5,0.8823529411764706,0.14705882352941177
2022-10-21,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-10-21,Fresh Frozen Plasma,42,40,40,4,0.9523809523809523,0.09523809523809523
2022-10-21,Packed RBC,74,66,66,9,0.8918918918918919,0.12162162162162163
2022-10-21,Platelets,40,34,34,6,0.85,0.15
2022-10-22,Cryoprecipitate,10,9,9,1,0.9,0.1
2022-10-22,Fresh Frozen Plasma,27,23,23,4,0.8518518518518519,0.14814814814814814
2022-10-22,Packed RBC,61,54,54,9,0.8852459016393442,0.14754098360655737
2022-10-22,Platelets,28,26,26,2,0.9285714285714286,0.07142857142857142
2022-10-23,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2022-10-23,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2022-10-23,Packed RBC,60,53,53,7,0.8833333333333333,0.11666666666666667
2022-10-23,Platelets,35,31,31,5,0.8857142857142857,0.14285714285714285
2022-10-24,Cryoprecipitate,20,17,17,3,0.85,0.15
2022-10-24,Fresh Frozen Plasma,33,31,31,2,0.9393939393939394,0.06060606060606061
2022-10-24,Packed RBC,128,115,115,15,0.8984375,0.1171875
2022-10-24,Platelets,47,42,42,6,0.8936170212765957,0.1276595744680851
2022-10-25,Cryoprecipitate,21,19,19,2,0.9047619047619048,0.09523809523809523
2022-10-25,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2022-10-25,Packed RBC,92,82,82,14,0.8913043478260869,0.15217391304347827
2022-10-25,Platelets,34,31,31,4,0.9117647058823529,0.11764705882352941
2022-10-26,Cryoprecipitate,11,11,11,0,1.0,0.0
2022-10-26,Fresh Frozen Plasma,36,33,33,3,0.9166666666666666,0.08333333333333333
2022-10-26,Packed RBC,113,95,95,19,0.8407079646017699,0.168141592920354
2022-10-26,Platelets,30,28,28,2,0.9333333333333333,0.06666666666666667
2022-10-27,Cryoprecipitate,12,12,12,0,1.0,0.0
2022-10-27,Fresh Frozen Plasma,31,29,29,3,0.9354838709677419,0.0967741935483871
2022-10-27,Packed RBC,93,88,88,7,0.946236559139785,0.07526881720430108
2022-10-27,Platelets,53,47,47,8,0.8867924528301887,0.1509433962264151
2022-10-28,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-10-28,Fresh Frozen Plasma,39,33,33,7,0.8461538461538461,0.1794871794871795
2022-10-28,Packed RBC,117,102,102,18,0.8717948717948718,0.15384615384615385
2022-10-28,Platelets,28,26,26,3,0.9285714285714286,0.10714285714285714
2022-10-29,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2022-10-29,Fresh Frozen Plasma,42,39,39,4,0.9285714285714286,0.09523809523809523
2022-10-29,Packed RBC,64,59,59,6,0.921875,0.09375
2022-10-29,Platelets,24,22,22,3,0.9166666666666666,0.125
2022-10-30,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2022-10-30,Fresh Frozen Plasma,23,20,20,3,0.8695652173913043,0.13043478260869565
2022-10-30,Packed RBC,62,58,58,6,0.9354838709677419,0.0967741935483871
2022-10-30,Platelets,37,31,31,6,0.8378378378378378,0.16216216216216217
2022-10-31,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2022-10-31,Fresh Frozen Plasma,38,35,35,4,0.9210526315789473,0.10526315789473684
2022-10-31,Packed RBC,98,87,87,12,0.8877551020408163,0.12244897959183673
2022-10-31,Platelets,40,35,35,6,0.875,0.15
2022-11-01,Cryoprecipitate,12,12,12,0,1.0,0.0
2022-11-01,Fresh Frozen Plasma,25,24,24,1,0.96,0.04
2022-11-01,Packed RBC,86,75,75,13,0.872093023255814,0.1511627906976744
2022-11-01,Platelets,40,36,36,5,0.9,0.125
2022-11-02,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-11-02,Fresh Frozen Plasma,32,27,27,6,0.84375,0.1875
2022-11-02,Packed RBC,98,87,87,14,0.8877551020408163,0.14285714285714285
2022-11-02,Platelets,38,33,33,6,0.868421052631579,0.15789473684210525
2022-11-03,Cryoprecipitate,15,15,15,0,1.0,0.0
2022-11-03,Fresh Frozen Plasma,48,42,42,7,0.875,0.14583333333333334
2022-11-03,Packed RBC,76,73,73,4,0.9605263157894737,0.05263157894736842
2022-11-03,Platelets,32,31,31,1,0.96875,0.03125
2022-11-04,Cryoprecipitate,11,11,11,0,1.0,0.0
2022-11-04,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2022-11-04,Packed RBC,83,75,75,10,0.9036144578313253,0.12048192771084337
2022-11-04,Platelets,40,36,36,4,0.9,0.1
2022-11-05,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-05,Fresh Frozen Plasma,27,25,25,3,0.9259259259259259,0.1111111111111111
2022-11-05,Packed RBC,66,58,58,10,0.8787878787878788,0.15151515151515152
2022-11-05,Platelets,25,24,24,1,0.96,0.04
2022-11-06,Cryoprecipitate,13,13,13,0,1.0,0.0
2022-11-06,Fresh Frozen Plasma,22,19,19,4,0.8636363636363636,0.18181818181818182
2022-11-06,Packed RBC,79,70,70,12,0.8860759493670886,0.1518987341772152
2022-11-06,Platelets,22,20,20,2,0.9090909090909091,0.09090909090909091
2022-11-07,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-11-07,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2022-11-07,Packed RBC,70,67,67,5,0.9571428571428572,0.07142857142857142
2022-11-07,Platelets,28,26,26,2,0.9285714285714286,0.07142857142857142
2022-11-08,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-11-08,Fresh Frozen Plasma,34,31,31,3,0.9117647058823529,0.08823529411764706
2022-11-08,Packed RBC,86,78,78,9,0.9069767441860465,0.10465116279069768
2022-11-08,Platelets,32,28,28,4,0.875,0.125
2022-11-09,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2022-11-09,Fresh Frozen Plasma,29,25,25,4,0.8620689655172413,0.13793103448275862
2022-11-09,Packed RBC,65,58,58,9,0.8923076923076924,0.13846153846153847
2022-11-09,Platelets,27,23,23,5,0.8518518518518519,0.18518518518518517
2022-11-10,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2022-11-10,Fresh Frozen Plasma,27,25,25,2,0.9259259259259259,0.07407407407407407
2022-11-10,Packed RBC,106,92,92,15,0.8679245283018868,0.14150943396226415
2022-11-10,Platelets,33,31,31,3,0.9393939393939394,0.09090909090909091
2022-11-11,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-11-11,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2022-11-11,Packed RBC,80,70,70,12,0.875,0.15
2022-11-11,Platelets,39,35,35,4,0.8974358974358975,0.10256410256410256
2022-11-12,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-11-12,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2022-11-12,Packed RBC,58,55,55,4,0.9482758620689655,0.06896551724137931
2022-11-12,Platelets,25,21,21,4,0.84,0.16
2022-11-13,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2022-11-13,Fresh Frozen Plasma,17,15,15,2,0.8823529411764706,0.11764705882352941
2022-11-13,Packed RBC,52,48,48,5,0.9230769230769231,0.09615384615384616
2022-11-13,Platelets,23,22,22,1,0.9565217391304348,0.043478260869565216
2022-11-14,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2022-11-14,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2022-11-14,Packed RBC,103,91,91,13,0.883495145631068,0.1262135922330097
2022-11-14,Platelets,32,30,30,3,0.9375,0.09375
2022-11-15,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2022-11-15,Fresh Frozen Plasma,36,32,32,4,0.8888888888888888,0.1111111111111111
2022-11-15,Packed RBC,120,102,102,22,0.85,0.18333333333333332
2022-11-15,Platelets,44,38,38,7,0.8636363636363636,0.1590909090909091
2022-11-16,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-16,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2022-11-16,Packed RBC,119,111,111,11,0.9327731092436975,0.09243697478991597
2022-11-16,Platelets,40,38,38,3,0.95,0.075
2022-11-17,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2022-11-17,Fresh Frozen Plasma,31,29,29,2,0.9354838709677419,0.06451612903225806
2022-11-17,Packed RBC,136,115,115,26,0.8455882352941176,0.19117647058823528
2022-11-17,Platelets,36,32,32,4,0.8888888888888888,0.1111111111111111
2022-11-18,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-18,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2022-11-18,Packed RBC,129,111,111,22,0.8604651162790697,0.17054263565891473
2022-11-18,Platelets,52,44,44,9,0.8461538461538461,0.17307692307692307
2022-11-19,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2022-11-19,Fresh Frozen Plasma,23,22,22,1,0.9565217391304348,0.043478260869565216
2022-11-19,Packed RBC,50,47,47,3,0.94,0.06
2022-11-19,Platelets,24,21,21,3,0.875,0.125
2022-11-20,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-20,Fresh Frozen Plasma,16,15,15,1,0.9375,0.0625
2022-11-20,Packed RBC,66,59,59,8,0.8939393939393939,0.12121212121212122
2022-11-20,Platelets,29,25,25,5,0.8620689655172413,0.1724137931034483
2022-11-21,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-11-21,Fresh Frozen Plasma,29,28,28,2,0.9655172413793104,0.06896551724137931
2022-11-21,Packed RBC,89,77,77,13,0.8651685393258427,0.14606741573033707
2022-11-21,Platelets,38,34,34,4,0.8947368421052632,0.10526315789473684
2022-11-22,Cryoprecipitate,21,18,18,3,0.8571428571428571,0.14285714285714285
2022-11-22,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2022-11-22,Packed RBC,95,87,87,9,0.9157894736842105,0.09473684210526316
2022-11-22,Platelets,31,28,28,3,0.9032258064516129,0.0967741935483871
2022-11-23,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-11-23,Fresh Frozen Plasma,35,34,34,1,0.9714285714285714,0.02857142857142857
2022-11-23,Packed RBC,111,104,104,9,0.9369369369369369,0.08108108108108109
2022-11-23,Platelets,42,40,40,2,0.9523809523809523,0.047619047619047616
2022-11-24,Cryoprecipitate,16,14,14,2,0.875,0.125
2022-11-24,Fresh Frozen Plasma,29,28,28,2,0.9655172413793104,0.06896551724137931
2022-11-24,Packed RBC,98,83,83,16,0.8469387755102041,0.16326530612244897
2022-11-24,Platelets,32,29,29,3,0.90625,0.09375
2022-11-25,Cryoprecipitate,9,9,9,0,1.0,0.0
2022-11-25,Fresh Frozen Plasma,33,30,30,4,0.9090909090909091,0.12121212121212122
2022-11-25,Packed RBC,115,107,107,12,0.9304347826086956,0.10434782608695652
2022-11-25,Platelets,42,38,38,4,0.9047619047619048,0.09523809523809523
2022-11-26,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-26,Fresh Frozen Plasma,25,23,23,2,0.92,0.08
2022-11-26,Packed RBC,83,72,72,11,0.8674698795180723,0.13253012048192772
2022-11-26,Platelets,33,30,30,3,0.9090909090909091,0.09090909090909091
2022-11-27,Cryoprecipitate,10,9,9,1,0.9,0.1
2022-11-27,Fresh Frozen Plasma,16,14,14,2,0.875,0.125
2022-11-27,Packed RBC,81,71,71,12,0.8765432098765432,0.14814814814814814
2022-11-27,Platelets,32,29,29,4,0.90625,0.125
2022-11-28,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-11-28,Fresh Frozen Plasma,43,37,37,7,0.8604651162790697,0.16279069767441862
2022-11-28,Packed RBC,100,89,89,12,0.89,0.12
2022-11-28,Platelets,43,37,37,7,0.8604651162790697,0.16279069767441862
2022-11-29,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-11-29,Fresh Frozen Plasma,42,39,39,4,0.9285714285714286,0.09523809523809523
2022-11-29,Packed RBC,111,102,102,13,0.918918918918919,0.11711711711711711
2022-11-29,Platelets,42,40,40,3,0.9523809523809523,0.07142857142857142
2022-11-30,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-11-30,Fresh Frozen Plasma,34,30,30,4,0.8823529411764706,0.11764705882352941
2022-11-30,Packed RBC,146,136,136,12,0.9315068493150684,0.0821917808219178
2022-11-30,Platelets,60,57,57,4,0.95,0.06666666666666667
2022-12-01,Cryoprecipitate,12,12,12,0,1.0,0.0
2022-12-01,Fresh Frozen Plasma,34,30,30,5,0.8823529411764706,0.14705882352941177
2022-12-01,Packed RBC,89,77,77,13,0.8651685393258427,0.14606741573033707
2022-12-01,Platelets,42,37,37,6,0.8809523809523809,0.14285714285714285
2022-12-02,Cryoprecipitate,25,22,22,3,0.88,0.12
2022-12-02,Fresh Frozen Plasma,32,30,30,3,0.9375,0.09375
2022-12-02,Packed RBC,115,99,99,20,0.8608695652173913,0.17391304347826086
2022-12-02,Platelets,41,35,35,7,0.8536585365853658,0.17073170731707318
2022-12-03,Cryoprecipitate,10,10,10,0,1.0,0.0
2022-12-03,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2022-12-03,Packed RBC,72,61,61,13,0.8472222222222222,0.18055555555555555
2022-12-03,Platelets,27,25,25,2,0.9259259259259259,0.07407407407407407
2022-12-04,Cryoprecipitate,17,15,15,2,0.8823529411764706,0.11764705882352941
2022-12-04,Fresh Frozen Plasma,19,17,17,2,0.8947368421052632,0.10526315789473684
2022-12-04,Packed RBC,46,44,44,3,0.9565217391304348,0.06521739130434782
2022-12-04,Platelets,25,23,23,2,0.92,0.08
2022-12-05,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2022-12-05,Fresh Frozen Plasma,29,26,26,4,0.896551724137931,0.13793103448275862
2022-12-05,Packed RBC,97,92,92,8,0.9484536082474226,0.08247422680412371
2022-12-05,Platelets,37,32,32,6,0.8648648648648649,0.16216216216216217
2022-12-06,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2022-12-06,Fresh Frozen Plasma,35,31,31,4,0.8857142857142857,0.11428571428571428
2022-12-06,Packed RBC,90,79,79,12,0.8777777777777778,0.13333333333333333
2022-12-06,Platelets,36,31,31,6,0.8611111111111112,0.16666666666666666
2022-12-07,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2022-12-07,Fresh Frozen Plasma,43,38,38,7,0.8837209302325582,0.16279069767441862
2022-12-07,Packed RBC,102,92,92,11,0.9019607843137255,0.10784313725490197
2022-12-07,Platelets,45,38,38,7,0.8444444444444444,0.15555555555555556
2022-12-08,Cryoprecipitate,18,16,16,2,0.8888888888888888,0.1111111111111111
2022-12-08,Fresh Frozen Plasma,38,34,34,4,0.8947368421052632,0.10526315789473684
2022-12-08,Packed RBC,89,78,78,11,0.8764044943820225,0.12359550561797752
2022-12-08,Platelets,42,40,40,3,0.9523809523809523,0.07142857142857142
2022-12-09,Cryoprecipitate,18,16,16,2,0.8888888888888888,0.1111111111111111
2022-12-09,Fresh Frozen Plasma,32,29,29,3,0.90625,0.09375
2022-12-09,Packed RBC,113,97,97,20,0.8584070796460177,0.17699115044247787
2022-12-09,Platelets,47,41,41,7,0.8723404255319149,0.14893617021276595
2022-12-10,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2022-12-10,Fresh Frozen Plasma,25,24,24,1,0.96,0.04
2022-12-10,Packed RBC,71,68,68,4,0.9577464788732394,0.056338028169014086
2022-12-10,Platelets,37,32,32,6,0.8648648648648649,0.16216216216216217
2022-12-11,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2022-12-11,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2022-12-11,Packed RBC,77,66,66,13,0.8571428571428571,0.16883116883116883
2022-12-11,Platelets,23,20,20,3,0.8695652173913043,0.13043478260869565
2022-12-12,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-12-12,Fresh Frozen Plasma,36,34,34,3,0.9444444444444444,0.08333333333333333
2022-12-12,Packed RBC,112,104,104,11,0.9285714285714286,0.09821428571428571
2022-12-12,Platelets,31,28,28,4,0.9032258064516129,0.12903225806451613
2022-12-13,Cryoprecipitate,20,17,17,3,0.85,0.15
2022-12-13,Fresh Frozen Plasma,28,25,25,4,0.8928571428571429,0.14285714285714285
2022-12-13,Packed RBC,124,106,106,19,0.8548387096774194,0.1532258064516129
2022-12-13,Platelets,34,32,32,3,0.9411764705882353,0.08823529411764706
2022-12-14,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2022-12-14,Fresh Frozen Plasma,35,33,33,3,0.9428571428571428,0.08571428571428572
2022-12-14,Packed RBC,99,92,92,9,0.9292929292929293,0.09090909090909091
2022-12-14,Platelets,32,30,30,3,0.9375,0.09375
2022-12-15,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2022-12-15,Fresh Frozen Plasma,29,25,25,4,0.8620689655172413,0.13793103448275862
2022-12-15,Packed RBC,111,102,102,10,0.918918918918919,0.09009009009009009
2022-12-15,Platelets,37,35,35,3,0.9459459459459459,0.08108108108108109
2022-12-16,Cryoprecipitate,16,16,16,0,1.0,0.0
2022-12-16,Fresh Frozen Plasma,26,24,24,3,0.9230769230769231,0.11538461538461539
2022-12-16,Packed RBC,113,97,97,18,0.8584070796460177,0.1592920353982301
2022-12-16,Platelets,26,24,24,3,0.9230769230769231,0.11538461538461539
2022-12-17,Cryoprecipitate,11,11,11,0,1.0,0.0
2022-12-17,Fresh Frozen Plasma,43,38,38,6,0.8837209302325582,0.13953488372093023
2022-12-17,Packed RBC,82,74,74,9,0.9024390243902439,0.10975609756097561
2022-12-17,Platelets,56,48,48,9,0.8571428571428571,0.16071428571428573
2022-12-18,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2022-12-18,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2022-12-18,Packed RBC,129,118,118,15,0.9147286821705426,0.11627906976744186
2022-12-18,Platelets,26,23,23,3,0.8846153846153846,0.11538461538461539
2022-12-19,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2022-12-19,Fresh Frozen Plasma,31,27,27,5,0.8709677419354839,0.16129032258064516
2022-12-19,Packed RBC,96,89,89,8,0.9270833333333334,0.08333333333333333
2022-12-19,Platelets,33,30,30,4,0.9090909090909091,0.12121212121212122
2022-12-20,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2022-12-20,Fresh Frozen Plasma,44,40,40,5,0.9090909090909091,0.11363636363636363
