date,component,blood_type,demand_units,day_of_week,month,is_weekend,is_holiday_season
2022-03-10,Platelets,AB+,1,3,3,0,0
2022-03-10,Platelets,O-,3,3,3,0,0
2022-03-10,Platelets,A-,1,3,3,0,0
2022-03-10,Platelets,B-,1,3,3,0,0
2022-03-10,Platelets,AB-,1,3,3,0,0
2022-03-10,Fresh Frozen Plasma,O+,10,3,3,0,0
2022-03-10,Fresh Frozen Plasma,A+,9,3,3,0,0
2022-03-10,Fresh Frozen Plasma,B+,6,3,3,0,0
2022-03-10,Fresh Frozen Plasma,AB+,1,3,3,0,0
2022-03-10,Fresh Frozen Plasma,O-,1,3,3,0,0
2022-03-10,Fresh Frozen Plasma,A-,1,3,3,0,0
2022-03-10,Fresh Frozen Plasma,B-,1,3,3,0,0
2022-03-10,Fresh Frozen Plasma,AB-,1,3,3,0,0
2022-03-10,Cryoprecipitate,O+,2,3,3,0,0
2022-03-10,Cryoprecipitate,A+,2,3,3,0,0
2022-03-10,Cryoprecipitate,B+,2,3,3,0,0
2022-03-10,Cryoprecipitate,AB+,1,3,3,0,0
2022-03-10,Cryoprecipitate,O-,1,3,3,0,0
2022-03-10,Cryoprecipitate,A-,1,3,3,0,0
2022-03-10,Cryoprecipitate,B-,1,3,3,0,0
2022-03-10,Cryoprecipitate,AB-,1,3,3,0,0
2022-03-11,Packed RBC,O+,31,4,3,0,0
2022-03-11,Packed RBC,A+,24,4,3,0,0
2022-03-11,Packed RBC,B+,16,4,3,0,0
2022-03-11,Packed RBC,AB+,3,4,3,0,0
2022-03-11,Packed RBC,O-,6,4,3,0,0
2022-03-11,Packed RBC,A-,1,4,3,0,0
2022-03-11,Packed RBC,B-,1,4,3,0,0
2022-03-11,Packed RBC,AB-,1,4,3,0,0
2022-03-11,Platelets,O+,10,4,3,0,0
2022-03-11,Platelets,A+,7,4,3,0,0
2022-03-11,Platelets,B+,3,4,3,0,0
2022-03-11,Platelets,AB+,1,4,3,0,0
2022-03-11,Platelets,O-,1,4,3,0,0
2022-03-11,Platelets,A-,1,4,3,0,0
2022-03-11,Platelets,B-,2,4,3,0,0
2022-03-11,Platelets,AB-,1,4,3,0,0
2022-03-11,Fresh Frozen Plasma,O+,9,4,3,0,0
2022-03-11,Fresh Frozen Plasma,A+,7,4,3,0,0
2022-03-11,Fresh Frozen Plasma,B+,4,4,3,0,0
2022-03-11,Fresh Frozen Plasma,AB+,1,4,3,0,0
2022-03-11,Fresh Frozen Plasma,O-,3,4,3,0,0
2022-03-11,Fresh Frozen Plasma,A-,1,4,3,0,0
2022-03-11,Fresh Frozen Plasma,B-,1,4,3,0,0
2022-03-11,Fresh Frozen Plasma,AB-,1,4,3,0,0
2022-03-11,Cryoprecipitate,O+,2,4,3,0,0
2022-03-11,Cryoprecipitate,A+,1,4,3,0,0
2022-03-11,Cryoprecipitate,B+,1,4,3,0,0
2022-03-11,Cryoprecipitate,AB+,1,4,3,0,0
2022-03-11,Cryoprecipitate,O-,1,4,3,0,0
2022-03-11,Cryoprecipitate,A-,1,4,3,0,0
2022-03-11,Cryoprecipitate,B-,1,4,3,0,0
2022-03-11,Cryoprecipitate,AB-,1,4,3,0,0
2022-03-12,Packed RBC,O+,43,5,3,1,0
2022-03-12,Packed RBC,A+,34,5,3,1,0
2022-03-12,Packed RBC,B+,23,5,3,1,0
2022-03-12,Packed RBC,AB+,6,5,3,1,0
2022-03-12,Packed RBC,O-,4,5,3,1,0
2022-03-12,Packed RBC,A-,4,5,3,1,0
2022-03-12,Packed RBC,B-,1,5,3,1,0
2022-03-12,Packed RBC,AB-,1,5,3,1,0
2022-03-12,Platelets,O+,8,5,3,1,0
2022-03-12,Platelets,A+,8,5,3,1,0
2022-03-12,Platelets,B+,5,5,3,1,0
2022-03-12,Platelets,AB+,1,5,3,1,0
2022-03-12,Platelets,O-,1,5,3,1,0
2022-03-12,Platelets,A-,1,5,3,1,0
2022-03-12,Platelets,B-,1,5,3,1,0
2022-03-12,Platelets,AB-,1,5,3,1,0
2022-03-12,Fresh Frozen Plasma,O+,8,5,3,1,0
2022-03-12,Fresh Frozen Plasma,A+,6,5,3,1,0
2022-03-12,Fresh Frozen Plasma,B+,3,5,3,1,0
2022-03-12,Fresh Frozen Plasma,AB+,2,5,3,1,0
2022-03-12,Fresh Frozen Plasma,O-,1,5,3,1,0
2022-03-12,Fresh Frozen Plasma,A-,1,5,3,1,0
2022-03-12,Fresh Frozen Plasma,B-,1,5,3,1,0
2022-03-12,Fresh Frozen Plasma,AB-,1,5,3,1,0
2022-03-12,Cryoprecipitate,O+,1,5,3,1,0
2022-03-12,Cryoprecipitate,A+,3,5,3,1,0
2022-03-12,Cryoprecipitate,B+,1,5,3,1,0
2022-03-12,Cryoprecipitate,AB+,2,5,3,1,0
2022-03-12,Cryoprecipitate,O-,1,5,3,1,0
2022-03-12,Cryoprecipitate,A-,1,5,3,1,0
2022-03-12,Cryoprecipitate,B-,1,5,3,1,0
2022-03-12,Cryoprecipitate,AB-,1,5,3,1,0
2022-03-13,Packed RBC,O+,19,6,3,1,0
2022-03-13,Packed RBC,A+,14,6,3,1,0
2022-03-13,Packed RBC,B+,10,6,3,1,0
2022-03-13,Packed RBC,AB+,2,6,3,1,0
2022-03-13,Packed RBC,O-,4,6,3,1,0
2022-03-13,Packed RBC,A-,1,6,3,1,0
2022-03-13,Packed RBC,B-,1,6,3,1,0
2022-03-13,Packed RBC,AB-,1,6,3,1,0
2022-03-13,Platelets,O+,4,6,3,1,0
2022-03-13,Platelets,A+,4,6,3,1,0
2022-03-13,Platelets,B+,1,6,3,1,0
2022-03-13,Platelets,AB+,1,6,3,1,0
2022-03-13,Platelets,O-,1,6,3,1,0
2022-03-13,Platelets,A-,2,6,3,1,0
2022-03-13,Platelets,B-,1,6,3,1,0
2022-03-13,Platelets,AB-,1,6,3,1,0
2022-03-13,Fresh Frozen Plasma,O+,7,6,3,1,0
2022-03-13,Fresh Frozen Plasma,A+,6,6,3,1,0
2022-03-13,Fresh Frozen Plasma,B+,3,6,3,1,0
2022-03-13,Fresh Frozen Plasma,AB+,1,6,3,1,0
2022-03-13,Fresh Frozen Plasma,O-,2,6,3,1,0
2022-03-13,Fresh Frozen Plasma,A-,1,6,3,1,0
2022-03-13,Fresh Frozen Plasma,B-,1,6,3,1,0
2022-03-13,Fresh Frozen Plasma,AB-,1,6,3,1,0
2022-03-13,Cryoprecipitate,O+,1,6,3,1,0
2022-03-13,Cryoprecipitate,A+,2,6,3,1,0
2022-03-13,Cryoprecipitate,B+,1,6,3,1,0
2022-03-13,Cryoprecipitate,AB+,1,6,3,1,0
2022-03-13,Cryoprecipitate,O-,1,6,3,1,0
2022-03-13,Cryoprecipitate,A-,1,6,3,1,0
2022-03-13,Cryoprecipitate,B-,1,6,3,1,0
2022-03-13,Cryoprecipitate,AB-,1,6,3,1,0
2022-03-14,Packed RBC,O+,36,0,3,0,0
2022-03-14,Packed RBC,A+,26,0,3,0,0
2022-03-14,Packed RBC,B+,19,0,3,0,0
2022-03-14,Packed RBC,AB+,4,0,3,0,0
2022-03-14,Packed RBC,O-,5,0,3,0,0
2022-03-14,Packed RBC,A-,2,0,3,0,0
2022-03-14,Packed RBC,B-,1,0,3,0,0
2022-03-14,Packed RBC,AB-,1,0,3,0,0
2022-03-14,Platelets,O+,7,0,3,0,0
2022-03-14,Platelets,A+,6,0,3,0,0
2022-03-14,Platelets,B+,3,0,3,0,0
2022-03-14,Platelets,AB+,1,0,3,0,0
2022-03-14,Platelets,O-,2,0,3,0,0
2022-03-14,Platelets,A-,1,0,3,0,0
2022-03-14,Platelets,B-,2,0,3,0,0
2022-03-14,Platelets,AB-,1,0,3,0,0
2022-03-14,Fresh Frozen Plasma,O+,9,0,3,0,0
2022-03-14,Fresh Frozen Plasma,A+,8,0,3,0,0
2022-03-14,Fresh Frozen Plasma,B+,4,0,3,0,0
2022-03-14,Fresh Frozen Plasma,AB+,2,0,3,0,0
2022-03-14,Fresh Frozen Plasma,O-,1,0,3,0,0
2022-03-14,Fresh Frozen Plasma,A-,1,0,3,0,0
2022-03-14,Fresh Frozen Plasma,B-,1,0,3,0,0
2022-03-14,Fresh Frozen Plasma,AB-,1,0,3,0,0
2022-03-14,Cryoprecipitate,O+,2,0,3,0,0
2022-03-14,Cryoprecipitate,A+,3,0,3,0,0
2022-03-14,Cryoprecipitate,B+,1,0,3,0,0
2022-03-14,Cryoprecipitate,AB+,1,0,3,0,0
2022-03-14,Cryoprecipitate,O-,1,0,3,0,0
2022-03-14,Cryoprecipitate,A-,1,0,3,0,0
2022-03-14,Cryoprecipitate,B-,1,0,3,0,0
2022-03-14,Cryoprecipitate,AB-,1,0,3,0,0
2022-03-15,Packed RBC,O+,33,1,3,0,0
2022-03-15,Packed RBC,A+,26,1,3,0,0
2022-03-15,Packed RBC,B+,18,1,3,0,0
2022-03-15,Packed RBC,AB+,4,1,3,0,0
2022-03-15,Packed RBC,O-,5,1,3,0,0
2022-03-15,Packed RBC,A-,3,1,3,0,0
2022-03-15,Packed RBC,B-,1,1,3,0,0
2022-03-15,Packed RBC,AB-,1,1,3,0,0
2022-03-15,Platelets,O+,11,1,3,0,0
2022-03-15,Platelets,A+,7,1,3,0,0
2022-03-15,Platelets,B+,5,1,3,0,0
2022-03-15,Platelets,AB+,1,1,3,0,0
2022-03-15,Platelets,O-,1,1,3,0,0
2022-03-15,Platelets,A-,1,1,3,0,0
2022-03-15,Platelets,B-,1,1,3,0,0
2022-03-15,Platelets,AB-,1,1,3,0,0
2022-03-15,Fresh Frozen Plasma,O+,22,1,3,0,0
2022-03-15,Fresh Frozen Plasma,A+,15,1,3,0,0
2022-03-15,Fresh Frozen Plasma,B+,12,1,3,0,0
2022-03-15,Fresh Frozen Plasma,AB+,2,1,3,0,0
2022-03-15,Fresh Frozen Plasma,O-,3,1,3,0,0
2022-03-15,Fresh Frozen Plasma,A-,2,1,3,0,0
2022-03-15,Fresh Frozen Plasma,B-,1,1,3,0,0
2022-03-15,Fresh Frozen Plasma,AB-,1,1,3,0,0
2022-03-15,Cryoprecipitate,O+,6,1,3,0,0
2022-03-15,Cryoprecipitate,A+,3,1,3,0,0
2022-03-15,Cryoprecipitate,B+,2,1,3,0,0
2022-03-15,Cryoprecipitate,AB+,2,1,3,0,0
2022-03-15,Cryoprecipitate,O-,1,1,3,0,0
2022-03-15,Cryoprecipitate,A-,1,1,3,0,0
2022-03-15,Cryoprecipitate,B-,1,1,3,0,0
2022-03-15,Cryoprecipitate,AB-,1,1,3,0,0
2022-03-16,Packed RBC,O+,35,2,3,0,0
2022-03-16,Packed RBC,A+,25,2,3,0,0
2022-03-16,Packed RBC,B+,17,2,3,0,0
2022-03-16,Packed RBC,AB+,5,2,3,0,0
2022-03-16,Packed RBC,O-,4,2,3,0,0
2022-03-16,Packed RBC,A-,3,2,3,0,0
2022-03-16,Packed RBC,B-,1,2,3,0,0
2022-03-16,Packed RBC,AB-,1,2,3,0,0
2022-03-16,Platelets,O+,12,2,3,0,0
2022-03-16,Platelets,A+,9,2,3,0,0
2022-03-16,Platelets,B+,6,2,3,0,0
2022-03-16,Platelets,AB+,1,2,3,0,0
2022-03-16,Platelets,O-,1,2,3,0,0
2022-03-16,Platelets,A-,1,2,3,0,0
2022-03-16,Platelets,B-,2,2,3,0,0
2022-03-16,Platelets,AB-,1,2,3,0,0
2022-03-16,Fresh Frozen Plasma,O+,7,2,3,0,0
2022-03-16,Fresh Frozen Plasma,A+,5,2,3,0,0
2022-03-16,Fresh Frozen Plasma,B+,4,2,3,0,0
2022-03-16,Fresh Frozen Plasma,AB+,2,2,3,0,0
2022-03-16,Fresh Frozen Plasma,O-,1,2,3,0,0
2022-03-16,Fresh Frozen Plasma,A-,1,2,3,0,0
2022-03-16,Fresh Frozen Plasma,B-,1,2,3,0,0
2022-03-16,Fresh Frozen Plasma,AB-,1,2,3,0,0
2022-03-16,Cryoprecipitate,O+,4,2,3,0,0
2022-03-16,Cryoprecipitate,A+,1,2,3,0,0
2022-03-16,Cryoprecipitate,B+,2,2,3,0,0
2022-03-16,Cryoprecipitate,AB+,1,2,3,0,0
2022-03-16,Cryoprecipitate,O-,1,2,3,0,0
2022-03-16,Cryoprecipitate,A-,1,2,3,0,0
2022-03-16,Cryoprecipitate,B-,1,2,3,0,0
2022-03-16,Cryoprecipitate,AB-,1,2,3,0,0
2022-03-17,Packed RBC,O+,33,3,3,0,0
2022-03-17,Packed RBC,A+,24,3,3,0,0
2022-03-17,Packed RBC,B+,17,3,3,0,0
2022-03-17,Packed RBC,AB+,5,3,3,0,0
2022-03-17,Packed RBC,O-,5,3,3,0,0
2022-03-17,Packed RBC,A-,1,3,3,0,0
2022-03-17,Packed RBC,B-,1,3,3,0,0
2022-03-17,Packed RBC,AB-,1,3,3,0,0
2022-03-17,Platelets,O+,8,3,3,0,0
2022-03-17,Platelets,A+,5,3,3,0,0
2022-03-17,Platelets,B+,5,3,3,0,0
2022-03-17,Platelets,AB+,1,3,3,0,0
2022-03-17,Platelets,O-,1,3,3,0,0
2022-03-17,Platelets,A-,1,3,3,0,0
2022-03-17,Platelets,B-,1,3,3,0,0
2022-03-17,Platelets,AB-,1,3,3,0,0
2022-03-17,Fresh Frozen Plasma,O+,8,3,3,0,0
2022-03-17,Fresh Frozen Plasma,A+,7,3,3,0,0
2022-03-17,Fresh Frozen Plasma,B+,4,3,3,0,0
2022-03-17,Fresh Frozen Plasma,AB+,1,3,3,0,0
2022-03-17,Fresh Frozen Plasma,O-,1,3,3,0,0
2022-03-17,Fresh Frozen Plasma,A-,1,3,3,0,0
2022-03-17,Fresh Frozen Plasma,B-,1,3,3,0,0
2022-03-17,Fresh Frozen Plasma,AB-,1,3,3,0,0
2022-03-17,Cryoprecipitate,O+,3,3,3,0,0
2022-03-17,Cryoprecipitate,A+,2,3,3,0,0
2022-03-17,Cryoprecipitate,B+,3,3,3,0,0
2022-03-17,Cryoprecipitate,AB+,1,3,3,0,0
2022-03-17,Cryoprecipitate,O-,1,3,3,0,0
2022-03-17,Cryoprecipitate,A-,1,3,3,0,0
2022-03-17,Cryoprecipitate,B-,1,3,3,0,0
2022-03-17,Cryoprecipitate,AB-,1,3,3,0,0
2022-03-18,Packed RBC,O+,30,4,3,0,0
2022-03-18,Packed RBC,A+,23,4,3,0,0
2022-03-18,Packed RBC,B+,15,4,3,0,0
2022-03-18,Packed RBC,AB+,5,4,3,0,0
2022-03-18,Packed RBC,O-,3,4,3,0,0
2022-03-18,Packed RBC,A-,1,4,3,0,0
2022-03-18,Packed RBC,B-,1,4,3,0,0
2022-03-18,Packed RBC,AB-,1,4,3,0,0
2022-03-18,Platelets,O+,10,4,3,0,0
2022-03-18,Platelets,A+,6,4,3,0,0
2022-03-18,Platelets,B+,4,4,3,0,0
2022-03-18,Platelets,AB+,1,4,3,0,0
2022-03-18,Platelets,O-,1,4,3,0,0
2022-03-18,Platelets,A-,1,4,3,0,0
2022-03-18,Platelets,B-,1,4,3,0,0
2022-03-18,Platelets,AB-,1,4,3,0,0
2022-03-18,Fresh Frozen Plasma,O+,10,4,3,0,0
2022-03-18,Fresh Frozen Plasma,A+,8,4,3,0,0
2022-03-18,Fresh Frozen Plasma,B+,6,4,3,0,0
2022-03-18,Fresh Frozen Plasma,AB+,1,4,3,0,0
2022-03-18,Fresh Frozen Plasma,O-,2,4,3,0,0
2022-03-18,Fresh Frozen Plasma,A-,1,4,3,0,0
2022-03-18,Fresh Frozen Plasma,B-,1,4,3,0,0
2022-03-18,Fresh Frozen Plasma,AB-,1,4,3,0,0
2022-03-18,Cryoprecipitate,O+,1,4,3,0,0
2022-03-18,Cryoprecipitate,A+,2,4,3,0,0
2022-03-18,Cryoprecipitate,B+,1,4,3,0,0
2022-03-18,Cryoprecipitate,AB+,1,4,3,0,0
2022-03-18,Cryoprecipitate,O-,1,4,3,0,0
2022-03-18,Cryoprecipitate,A-,1,4,3,0,0
2022-03-18,Cryoprecipitate,B-,1,4,3,0,0
2022-03-18,Cryoprecipitate,AB-,1,4,3,0,0
2022-03-19,Packed RBC,O+,25,5,3,1,0
2022-03-19,Packed RBC,A+,19,5,3,1,0
2022-03-19,Packed RBC,B+,12,5,3,1,0
2022-03-19,Packed RBC,AB+,3,5,3,1,0
2022-03-19,Packed RBC,O-,3,5,3,1,0
2022-03-19,Packed RBC,A-,1,5,3,1,0
2022-03-19,Packed RBC,B-,1,5,3,1,0
2022-03-19,Packed RBC,AB-,1,5,3,1,0
2022-03-19,Platelets,O+,8,5,3,1,0
2022-03-19,Platelets,A+,6,5,3,1,0
2022-03-19,Platelets,B+,4,5,3,1,0
2022-03-19,Platelets,AB+,1,5,3,1,0
2022-03-19,Platelets,O-,1,5,3,1,0
2022-03-19,Platelets,A-,1,5,3,1,0
2022-03-19,Platelets,B-,1,5,3,1,0
2022-03-19,Platelets,AB-,1,5,3,1,0
2022-03-19,Fresh Frozen Plasma,O+,6,5,3,1,0
2022-03-19,Fresh Frozen Plasma,A+,2,5,3,1,0
2022-03-19,Fresh Frozen Plasma,B+,3,5,3,1,0
2022-03-19,Fresh Frozen Plasma,AB+,1,5,3,1,0
2022-03-19,Fresh Frozen Plasma,O-,1,5,3,1,0
2022-03-19,Fresh Frozen Plasma,A-,1,5,3,1,0
2022-03-19,Fresh Frozen Plasma,B-,1,5,3,1,0
2022-03-19,Fresh Frozen Plasma,AB-,1,5,3,1,0
2022-03-19,Cryoprecipitate,O+,2,5,3,1,0
2022-03-19,Cryoprecipitate,A+,2,5,3,1,0
2022-03-19,Cryoprecipitate,B+,1,5,3,1,0
2022-03-19,Cryoprecipitate,AB+,1,5,3,1,0
2022-03-19,Cryoprecipitate,O-,1,5,3,1,0
2022-03-19,Cryoprecipitate,A-,1,5,3,1,0
2022-03-19,Cryoprecipitate,B-,1,5,3,1,0
2022-03-19,Cryoprecipitate,AB-,1,5,3,1,0
2022-03-20,Packed RBC,O+,26,6,3,1,0
2022-03-20,Packed RBC,A+,21,6,3,1,0
2022-03-20,Packed RBC,B+,16,6,3,1,0
2022-03-20,Packed RBC,AB+,5,6,3,1,0
2022-03-20,Packed RBC,O-,4,6,3,1,0
2022-03-20,Packed RBC,A-,1,6,3,1,0
2022-03-20,Packed RBC,B-,1,6,3,1,0
2022-03-20,Packed RBC,AB-,3,6,3,1,0
2022-03-20,Platelets,O+,4,6,3,1,0
2022-03-20,Platelets,A+,4,6,3,1,0
2022-03-20,Platelets,B+,1,6,3,1,0
2022-03-20,Platelets,AB+,1,6,3,1,0
2022-03-20,Platelets,O-,1,6,3,1,0
2022-03-20,Platelets,A-,1,6,3,1,0
2022-03-20,Platelets,B-,1,6,3,1,0
2022-03-20,Platelets,AB-,1,6,3,1,0
2022-03-20,Fresh Frozen Plasma,O+,3,6,3,1,0
2022-03-20,Fresh Frozen Plasma,A+,2,6,3,1,0
2022-03-20,Fresh Frozen Plasma,B+,3,6,3,1,0
2022-03-20,Fresh Frozen Plasma,AB+,1,6,3,1,0
2022-03-20,Fresh Frozen Plasma,O-,1,6,3,1,0
2022-03-20,Fresh Frozen Plasma,A-,1,6,3,1,0
2022-03-20,Fresh Frozen Plasma,B-,1,6,3,1,0
2022-03-20,Fresh Frozen Plasma,AB-,1,6,3,1,0
2022-03-20,Cryoprecipitate,O+,1,6,3,1,0
2022-03-20,Cryoprecipitate,A+,1,6,3,1,0
2022-03-20,Cryoprecipitate,B+,1,6,3,1,0
2022-03-20,Cryoprecipitate,AB+,1,6,3,1,0
2022-03-20,Cryoprecipitate,O-,1,6,3,1,0
2022-03-20,Cryoprecipitate,A-,1,6,3,1,0
2022-03-20,Cryoprecipitate,B-,1,6,3,1,0
2022-03-20,Cryoprecipitate,AB-,1,6,3,1,0
2022-03-21,Packed RBC,O+,32,0,3,0,0
2022-03-21,Packed RBC,A+,22,0,3,0,0
2022-03-21,Packed RBC,B+,16,0,3,0,0
2022-03-21,Packed RBC,AB+,5,0,3,0,0
2022-03-21,Packed RBC,O-,7,0,3,0,0
2022-03-21,Packed RBC,A-,1,0,3,0,0
2022-03-21,Packed RBC,B-,1,0,3,0,0
2022-03-21,Packed RBC,AB-,1,0,3,0,0
2022-03-21,Platelets,O+,10,0,3,0,0
2022-03-21,Platelets,A+,8,0,3,0,0
2022-03-21,Platelets,B+,3,0,3,0,0
2022-03-21,Platelets,AB+,2,0,3,0,0
2022-03-21,Platelets,O-,2,0,3,0,0
2022-03-21,Platelets,A-,1,0,3,0,0
2022-03-21,Platelets,B-,1,0,3,0,0
2022-03-21,Platelets,AB-,1,0,3,0,0
2022-03-21,Fresh Frozen Plasma,O+,7,0,3,0,0
2022-03-21,Fresh Frozen Plasma,A+,7,0,3,0,0
2022-03-21,Fresh Frozen Plasma,B+,3,0,3,0,0
2022-03-21,Fresh Frozen Plasma,AB+,1,0,3,0,0
2022-03-21,Fresh Frozen Plasma,O-,1,0,3,0,0
2022-03-21,Fresh Frozen Plasma,A-,1,0,3,0,0
2022-03-21,Fresh Frozen Plasma,B-,1,0,3,0,0
2022-03-21,Fresh Frozen Plasma,AB-,1,0,3,0,0
2022-03-21,Cryoprecipitate,O+,3,0,3,0,0
2022-03-21,Cryoprecipitate,A+,1,0,3,0,0
2022-03-21,Cryoprecipitate,B+,2,0,3,0,0
2022-03-21,Cryoprecipitate,AB+,1,0,3,0,0
2022-03-21,Cryoprecipitate,O-,1,0,3,0,0
2022-03-21,Cryoprecipitate,A-,1,0,3,0,0
2022-03-21,Cryoprecipitate,B-,1,0,3,0,0
2022-03-21,Cryoprecipitate,AB-,1,0,3,0,0
2022-03-22,Packed RBC,O+,25,1,3,0,0
2022-03-22,Packed RBC,A+,19,1,3,0,0
2022-03-22,Packed RBC,B+,14,1,3,0,0
2022-03-22,Packed RBC,AB+,3,1,3,0,0
2022-03-22,Packed RBC,O-,5,1,3,0,0
2022-03-22,Packed RBC,A-,2,1,3,0,0
2022-03-22,Packed RBC,B-,1,1,3,0,0
2022-03-22,Packed RBC,AB-,1,1,3,0,0
2022-03-22,Platelets,O+,12,1,3,0,0
2022-03-22,Platelets,A+,8,1,3,0,0
2022-03-22,Platelets,B+,4,1,3,0,0
2022-03-22,Platelets,AB+,2,1,3,0,0
2022-03-22,Platelets,O-,3,1,3,0,0
2022-03-22,Platelets,A-,1,1,3,0,0
2022-03-22,Platelets,B-,1,1,3,0,0
2022-03-22,Platelets,AB-,1,1,3,0,0
2022-03-22,Fresh Frozen Plasma,O+,10,1,3,0,0
2022-03-22,Fresh Frozen Plasma,A+,8,1,3,0,0
2022-03-22,Fresh Frozen Plasma,B+,6,1,3,0,0
2022-03-22,Fresh Frozen Plasma,AB+,1,1,3,0,0
2022-03-22,Fresh Frozen Plasma,O-,2,1,3,0,0
2022-03-22,Fresh Frozen Plasma,A-,1,1,3,0,0
2022-03-22,Fresh Frozen Plasma,B-,1,1,3,0,0
2022-03-22,Fresh Frozen Plasma,AB-,1,1,3,0,0
2022-03-22,Cryoprecipitate,O+,3,1,3,0,0
2022-03-22,Cryoprecipitate,A+,3,1,3,0,0
2022-03-22,Cryoprecipitate,B+,2,1,3,0,0
2022-03-22,Cryoprecipitate,AB+,2,1,3,0,0
2022-03-22,Cryoprecipitate,O-,1,1,3,0,0
2022-03-22,Cryoprecipitate,A-,1,1,3,0,0
2022-03-22,Cryoprecipitate,B-,1,1,3,0,0
2022-03-22,Cryoprecipitate,AB-,1,1,3,0,0
2022-03-23,Packed RBC,O+,27,2,3,0,0
2022-03-23,Packed RBC,A+,19,2,3,0,0
2022-03-23,Packed RBC,B+,12,2,3,0,0
2022-03-23,Packed RBC,AB+,2,2,3,0,0
2022-03-23,Packed RBC,O-,5,2,3,0,0
2022-03-23,Packed RBC,A-,1,2,3,0,0
2022-03-23,Packed RBC,B-,1,2,3,0,0
2022-03-23,Packed RBC,AB-,1,2,3,0,0
2022-03-23,Platelets,O+,11,2,3,0,0
2022-03-23,Platelets,A+,10,2,3,0,0
2022-03-23,Platelets,B+,7,2,3,0,0
2022-03-23,Platelets,AB+,2,2,3,0,0
2022-03-23,Platelets,O-,1,2,3,0,0
2022-03-23,Platelets,A-,1,2,3,0,0
2022-03-23,Platelets,B-,1,2,3,0,0
2022-03-23,Platelets,AB-,1,2,3,0,0
2022-03-23,Fresh Frozen Plasma,O+,9,2,3,0,0
2022-03-23,Fresh Frozen Plasma,A+,8,2,3,0,0
2022-03-23,Fresh Frozen Plasma,B+,4,2,3,0,0
2022-03-23,Fresh Frozen Plasma,AB+,1,2,3,0,0
2022-03-23,Fresh Frozen Plasma,O-,1,2,3,0,0
2022-03-23,Fresh Frozen Plasma,A-,1,2,3,0,0
2022-03-23,Fresh Frozen Plasma,B-,1,2,3,0,0
2022-03-23,Fresh Frozen Plasma,AB-,1,2,3,0,0
2022-03-23,Cryoprecipitate,O+,4,2,3,0,0
2022-03-23,Cryoprecipitate,A+,1,2,3,0,0
2022-03-23,Cryoprecipitate,B+,2,2,3,0,0
2022-03-23,Cryoprecipitate,AB+,1,2,3,0,0
2022-03-23,Cryoprecipitate,O-,2,2,3,0,0
2022-03-23,Cryoprecipitate,A-,1,2,3,0,0
2022-03-23,Cryoprecipitate,B-,1,2,3,0,0
2022-03-23,Cryoprecipitate,AB-,1,2,3,0,0
2022-03-24,Packed RBC,O+,30,3,3,0,0
2022-03-24,Packed RBC,A+,22,3,3,0,0
2022-03-24,Packed RBC,B+,16,3,3,0,0
2022-03-24,Packed RBC,AB+,1,3,3,0,0
2022-03-24,Packed RBC,O-,3,3,3,0,0
2022-03-24,Packed RBC,A-,1,3,3,0,0
2022-03-24,Packed RBC,B-,1,3,3,0,0
2022-03-24,Packed RBC,AB-,1,3,3,0,0
2022-03-24,Platelets,O+,8,3,3,0,0
2022-03-24,Platelets,A+,10,3,3,0,0
2022-03-24,Platelets,B+,6,3,3,0,0
2022-03-24,Platelets,AB+,1,3,3,0,0
2022-03-24,Platelets,O-,2,3,3,0,0
2022-03-24,Platelets,A-,1,3,3,0,0
2022-03-24,Platelets,B-,1,3,3,0,0
2022-03-24,Platelets,AB-,1,3,3,0,0
2022-03-24,Fresh Frozen Plasma,O+,8,3,3,0,0
2022-03-24,Fresh Frozen Plasma,A+,5,3,3,0,0
2022-03-24,Fresh Frozen Plasma,B+,4,3,3,0,0
2022-03-24,Fresh Frozen Plasma,AB+,1,3,3,0,0
2022-03-24,Fresh Frozen Plasma,O-,3,3,3,0,0
2022-03-24,Fresh Frozen Plasma,A-,1,3,3,0,0
2022-03-24,Fresh Frozen Plasma,B-,1,3,3,0,0
2022-03-24,Fresh Frozen Plasma,AB-,1,3,3,0,0
2022-03-24,Cryoprecipitate,O+,4,3,3,0,0
2022-03-24,Cryoprecipitate,A+,5,3,3,0,0
2022-03-24,Cryoprecipitate,B+,1,3,3,0,0
2022-03-24,Cryoprecipitate,AB+,1,3,3,0,0
2022-03-24,Cryoprecipitate,O-,1,3,3,0,0
2022-03-24,Cryoprecipitate,A-,1,3,3,0,0
2022-03-24,Cryoprecipitate,B-,1,3,3,0,0
2022-03-24,Cryoprecipitate,AB-,1,3,3,0,0
2022-03-25,Packed RBC,O+,31,4,3,0,0
2022-03-25,Packed RBC,A+,23,4,3,0,0
2022-03-25,Packed RBC,B+,18,4,3,0,0
2022-03-25,Packed RBC,AB+,4,4,3,0,0
2022-03-25,Packed RBC,O-,4,4,3,0,0
2022-03-25,Packed RBC,A-,1,4,3,0,0
2022-03-25,Packed RBC,B-,3,4,3,0,0
2022-03-25,Packed RBC,AB-,1,4,3,0,0
2022-03-25,Platelets,O+,8,4,3,0,0
2022-03-25,Platelets,A+,6,4,3,0,0
2022-03-25,Platelets,B+,4,4,3,0,0
2022-03-25,Platelets,AB+,2,4,3,0,0
